30|10|137|6.85|2.32|20|26|2024-12-12 12:08:47.924536
30|10|119|5.95|2.32|20|22|2024-12-12 12:08:50.923617
30|10|122|6.10|2.32|20|24|2024-12-12 12:08:53.923651
30|11|125|6.58|2.32|20|25|2024-12-12 12:08:56.936096
30|10|125|6.25|2.32|20|24|2024-12-12 12:08:59.936473
30|10|126|6.30|2.32|20|26|2024-12-12 12:09:02.936581
30|10|126|6.30|2.32|20|27|2024-12-12 12:09:05.934493
30|10|123|6.15|2.32|20|22|2024-12-12 12:09:08.934786
30|10|121|6.05|2.32|20|21|2024-12-12 12:09:11.934958
30|10|123|6.15|2.32|20|26|2024-12-12 12:09:14.922726
30|10|125|6.25|2.32|20|24|2024-12-12 12:09:17.922650
30|10|125|6.25|2.35|20|26|2024-12-12 12:09:20.920611
30|10|127|6.35|2.35|20|25|2024-12-12 12:09:23.921411
30|10|128|6.40|2.35|20|25|2024-12-12 12:09:26.921118
30|10|122|6.10|2.35|20|24|2024-12-12 12:09:29.932999
30|10|119|5.95|2.35|20|24|2024-12-12 12:09:32.934057
30|10|123|6.15|2.35|20|22|2024-12-12 12:09:35.933298
30|11|122|6.42|2.35|20|23|2024-12-12 12:09:38.933760
31|10|120|5.71|2.35|20|25|2024-12-12 12:09:41.936224
30|10|123|6.15|2.35|20|24|2024-12-12 12:09:44.921108
30|10|127|6.35|2.35|20|24|2024-12-12 12:09:47.920634
30|10|123|6.15|2.35|20|24|2024-12-12 12:09:50.919806
30|10|123|6.15|2.35|20|21|2024-12-12 12:09:53.923981
30|10|119|5.95|2.35|20|24|2024-12-12 12:09:56.919183
30|4|125|4.81|1.47|20|23|2024-12-12 12:10:01.932980
31|5|239|9.19|1.47|20|61|2024-12-12 12:10:04.936597
31|5|228|8.77|1.47|20|55|2024-12-12 12:10:07.931078
31|5|211|8.12|1.47|20|39|2024-12-12 12:10:10.930761
31|5|214|8.23|1.47|20|37|2024-12-12 12:10:13.931462
31|5|205|7.88|1.47|20|35|2024-12-12 12:10:16.920663
31|5|203|7.81|1.47|20|34|2024-12-12 12:10:19.918185
31|5|212|8.15|1.47|20|33|2024-12-12 12:10:22.917862
31|5|200|7.69|1.47|20|33|2024-12-12 12:10:25.918453
